Z,N,A,MthFL,FirstExc,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
77,110,187,-39.93,106.478,5.0,16.0,21.0,32.70100281537152,1023.3490292810382,5.823529411764706,1.0,0.0
77,111,188,-38.62,54.81,5.0,15.0,20.0,32.817480272024206,1021.531353999392,6.148936170212766,1.0,1.0
77,112,189,-38.14,94.34,5.0,14.0,19.0,32.93375139020674,1019.7265245264015,6.481481481481482,1.0,0.0
77,114,191,-36.44,82.42299999999999,5.0,12.0,17.0,33.16568041084109,1016.1547736347753,7.167539267015707,1.0,0.0
77,115,192,-34.78,12.984000000000002,5.0,11.0,16.0,33.28134116883046,1014.3875443749786,7.520833333333333,1.0,1.0
77,116,193,-34.34,73.041,5.0,10.0,15.0,33.39680130004011,1012.6325451183149,7.880829015544041,1.0,0.0
77,117,194,-32.45,43.119,5.0,9.0,14.0,33.51206218930888,1010.8896285146167,8.24742268041237,1.0,1.0
77,118,195,-31.71,69.181,5.0,8.0,13.0,33.62712520483358,1009.1586497368522,8.62051282051282,1.0,0.0
77,119,196,-29.3,126.2,5.0,7.0,12.0,33.74199169845321,1007.4394664252462,9.0,1.0,1.0
77,120,197,-28.14,52.0,5.0,6.0,11.0,33.856663005926926,1005.7319386329158,9.385786802030458,1.0,0.0
77,121,198,-25.78,116.4,5.0,5.0,10.0,33.97114044720589,1004.0359287729743,9.777777777777779,1.0,1.0
78,90,168,-10.38,581.4,4.0,8.0,12.0,30.446650444080973,1088.4677533758952,0.8571428571428571,0.0,0.0
78,92,170,-15.79,509.2,4.0,10.0,14.0,30.687813601627905,1084.1824028904543,1.1529411764705881,0.0,0.0
78,93,171,-17.19,89.5,4.0,11.0,15.0,30.808040291421882,1082.064853744327,1.3157894736842106,0.0,1.0
78,94,172,-20.57,457.6,4.0,12.0,16.0,30.92803284791408,1079.9637516544885,1.4883720930232558,0.0,0.0
78,96,174,-24.81,394.2,4.0,14.0,18.0,31.167322789559027,1075.8100038740895,1.8620689655172413,0.0,0.0
78,98,176,-28.62,264.0,4.0,16.0,20.0,31.405697642158753,1071.7194320386677,2.272727272727273,0.0,0.0
78,99,177,-29.3,81.2,4.0,17.0,21.0,31.524546249173255,1069.6973150990657,2.4915254237288136,0.0,1.0
78,100,178,-31.79,170.3,4.0,18.0,22.0,31.6431712450704,1067.690373583668,2.7191011235955056,0.0,0.0
78,101,179,-32.17,71.4,4.0,19.0,23.0,31.7615743032901,1065.6984093048068,2.9553072625698324,0.0,1.0
78,102,180,-34.27,153.24,4.0,20.0,24.0,31.879757075478327,1063.7212277517938,3.2,0.0,0.0
78,103,181,-34.36,79.41,4.0,21.0,25.0,31.997721191890314,1061.7586380027253,3.453038674033149,0.0,1.0
78,104,182,-36.27,154.97,4.0,22.0,26.0,32.11546826178415,1059.8104526388772,3.7142857142857144,0.0,0.0
78,105,183,-36.04,34.74,4.0,21.0,25.0,32.232999873805014,1057.8764876616008,3.9836065573770494,0.0,1.0
78,106,184,-37.66,162.98,4.0,20.0,24.0,32.35031759636025,1055.956562411629,4.260869565217392,0.0,0.0
78,107,185,-37.15,94.79,4.0,19.0,23.0,32.46742297798574,1054.0504994907158,4.545945945945946,0.0,1.0
78,108,186,-38.21,191.53,4.0,18.0,22.0,32.584317547703584,1052.1581246855258,4.838709677419355,0.0,0.0
78,109,187,-37.12,9.27,4.0,17.0,21.0,32.70100281537152,1050.279266893697,5.13903743315508,0.0,1.0
78,110,188,-37.77,265.61,4.0,16.0,20.0,32.817480272024206,1048.4137580520076,5.446808510638298,0.0,0.0
78,111,189,-36.45,6.4,4.0,15.0,19.0,32.93375139020674,1046.5614330665699,5.761904761904762,0.0,1.0
78,112,190,-36.78,295.78,4.0,14.0,18.0,33.0498176243004,1044.7221297449908,6.08421052631579,0.0,0.0
78,113,191,-35.39,9.547,4.0,13.0,17.0,33.16568041084109,1042.8956887304273,6.4136125654450264,0.0,1.0
78,114,192,-35.77,316.50645,4.0,12.0,16.0,33.28134116883046,1041.081953437478,6.75,0.0,0.0
78,115,193,-34.12,1.642,4.0,11.0,15.0,33.39680130004011,1039.2807699898494,7.0932642487046635,0.0,1.0
78,116,194,-34.22,328.473,4.0,10.0,14.0,33.51206218930888,1037.491987159738,7.443298969072165,0.0,0.0
78,117,195,-32.3,98.88,4.0,9.0,13.0,33.62712520483358,1035.7154563088745,7.8,0.0,1.0
78,118,196,-32.14,355.6841,4.0,8.0,12.0,33.74199169845321,1033.9510313311737,8.16326530612245,0.0,0.0
78,119,197,-30.14,53.088,4.0,7.0,11.0,33.856663005926926,1032.1985685969398,8.532994923857869,0.0,1.0
78,120,198,-29.77,407.22,4.0,6.0,10.0,33.97114044720589,1030.457926898579,8.909090909090908,0.0,0.0
78,121,199,-27.46,32.0,4.0,5.0,9.0,34.08542532669918,1028.7289673977655,9.291457286432161,0.0,1.0
78,122,200,-26.76,470.1,4.0,4.0,8.0,34.19951893353393,1027.0115535740244,9.68,0.0,0.0
78,123,201,-24.21,374.2,4.0,3.0,7.0,34.3134225418098,1025.3055511746752,10.074626865671641,0.0,1.0
78,124,202,-23.08,534.9,4.0,2.0,6.0,34.42713741084797,1023.6108281661037,10.475247524752476,0.0,0.0
78,125,203,-19.98,367.0,4.0,1.0,5.0,34.540664785434856,1021.9272546863143,10.881773399014778,0.0,1.0
78,126,204,-18.33,872.0,4.0,0.0,4.0,34.65400589606056,1020.2547029987245,11.294117647058824,0.0,0.0
79,91,170,-3.86,285.0,3.0,9.0,12.0,30.687813601627905,1112.3429847837128,0.8470588235294118,1.0,1.0
79,92,171,-7.54,259.0,3.0,10.0,13.0,30.808040291421882,1110.1704343610627,0.9883040935672515,1.0,0.0
79,94,173,-12.78,214.0,3.0,12.0,15.0,31.047793084354215,1105.875728241565,1.300578034682081,1.0,0.0
79,98,177,-21.47,24.9,3.0,16.0,19.0,31.524546249173255,1097.4816609457946,2.0395480225988702,1.0,0.0
79,104,183,-30.2,12.4,3.0,22.0,25.0,32.232999873805014,1085.3537990294346,3.4153005464480874,1.0,0.0
79,107,186,-32.0,36.14,3.0,19.0,22.0,32.584317547703584,1079.48690714489,4.21505376344086,1.0,1.0
79,108,187,-33.01,19.53,3.0,18.0,21.0,32.70100281537152,1077.559247851975,4.497326203208556,1.0,0.0
79,109,188,-32.46,16.0,3.0,17.0,20.0,32.817480272024206,1075.6452842351766,4.787234042553192,1.0,1.0
79,110,189,-33.43,9.94,3.0,16.0,19.0,32.93375139020674,1073.744846912455,5.084656084656085,1.0,0.0
79,111,190,-32.74,29.1,3.0,15.0,18.0,33.0498176243004,1071.857769478627,5.389473684210526,1.0,1.0
79,112,191,-33.56,11.1,3.0,14.0,17.0,33.16568041084109,1069.9838884377111,5.701570680628272,1.0,0.0
79,113,192,-32.66,31.61,3.0,13.0,16.0,33.28134116883046,1068.1230431371528,6.020833333333333,1.0,1.0
79,114,193,-33.14,38.234,3.0,12.0,15.0,33.39680130004011,1066.2750757038716,6.347150259067358,1.0,0.0
79,115,194,-31.94,35.22,3.0,11.0,14.0,33.51206218930888,1064.439830982069,6.680412371134021,1.0,1.0
79,116,195,-32.06,61.434,3.0,10.0,13.0,33.62712520483358,1062.6171564727415,7.02051282051282,1.0,0.0
79,117,196,-30.83,6.48,3.0,9.0,12.0,33.74199169845321,1060.8069022748407,7.36734693877551,1.0,1.0
79,118,197,-30.83,77.351,3.0,8.0,11.0,33.856663005926926,1059.0089210280294,7.720812182741117,1.0,0.0
79,119,198,-29.17,55.1812,3.0,7.0,10.0,33.97114044720589,1057.2230678569836,8.080808080808081,1.0,1.0
79,120,199,-28.84,77.1942,3.0,6.0,9.0,34.08542532669918,1055.4492003171881,8.447236180904522,1.0,0.0
79,121,200,-27.05,59.98,3.0,5.0,8.0,34.19951893353393,1053.687178342181,8.82,1.0,1.0
79,122,201,-26.35,101.0,3.0,4.0,7.0,34.3134225418098,1051.9368641921992,9.199004975124378,1.0,0.0
79,124,203,-23.12,39.0,3.0,2.0,5.0,34.540664785434856,1048.4708197431019,9.975369458128078,1.0,0.0
79,126,205,-18.88,907.0,3.0,0.0,3.0,34.76716195915227,1045.0500097185188,10.77560975609756,1.0,0.0
80,92,172,-0.76,672.8,2.0,10.0,12.0,30.92803284791408,1136.4253930163782,0.8372093023255814,0.0,0.0
80,95,175,-7.79,80.0,2.0,13.0,15.0,31.286623728379862,1129.8940683620615,1.2857142857142858,0.0,1.0
80,96,176,-11.32,613.3,2.0,14.0,16.0,31.405697642158753,1127.7500516957011,1.4545454545454546,0.0,0.0
80,97,177,-12.61,77.2,2.0,15.0,17.0,31.524546249173255,1125.6222163546613,1.6327683615819208,0.0,1.0
80,98,178,-15.84,558.0,2.0,16.0,18.0,31.6431712450704,1123.5103498249719,1.8202247191011236,0.0,0.0
80,100,180,-19.8,419.8,2.0,18.0,20.0,31.879757075478327,1119.3336928723504,2.2222222222222223,0.0,0.0
80,102,182,-23.28,328.0,2.0,20.0,22.0,32.11546826178415,1115.218458321296,2.659340659340659,0.0,0.0
80,104,184,-26.2,366.78,2.0,22.0,24.0,32.35031759636025,1111.1630826575915,3.130434782608696,0.0,0.0
80,105,185,-26.38,26.1,2.0,21.0,23.0,32.46742297798574,1109.157368761459,3.3783783783783785,0.0,1.0
80,106,186,-28.5,405.33,2.0,20.0,22.0,32.584317547703584,1107.1660586101436,3.6344086021505375,0.0,0.0
80,108,188,-30.18,412.91,2.0,18.0,20.0,32.817480272024206,1103.2259325488992,4.170212765957447,0.0,0.0
80,109,189,-29.75,64.3,2.0,17.0,19.0,32.93375139020674,1101.2767660640563,4.449735449735449,0.0,1.0
80,110,190,-31.31,416.32,2.0,16.0,18.0,33.0498176243004,1099.341302029361,4.7368421052631575,0.0,0.0
80,111,191,-30.62,51.58,2.0,15.0,17.0,33.16568041084109,1097.419372756627,5.031413612565445,0.0,1.0
80,112,192,-31.89,422.79,2.0,14.0,16.0,33.28134116883046,1095.5108134740028,5.333333333333333,0.0,0.0
80,113,193,-30.98,39.51,2.0,13.0,15.0,33.39680130004011,1093.615462260381,5.642487046632124,0.0,1.0
80,114,194,-31.97,427.92,2.0,12.0,14.0,33.51206218930888,1091.7331599816093,5.958762886597938,0.0,0.0
80,115,195,-30.84,37.083,2.0,11.0,13.0,33.62712520483358,1089.8637502284528,6.282051282051282,0.0,1.0
80,116,196,-31.6,425.98,2.0,10.0,12.0,33.74199169845321,1088.0070792562467,6.612244897959184,0.0,0.0
80,117,197,-30.23,133.96,2.0,9.0,11.0,33.856663005926926,1086.1629959261838,6.949238578680203,0.0,1.0
80,118,198,-30.7,411.80251,2.0,8.0,10.0,33.97114044720589,1084.3313516481883,7.292929292929293,0.0,0.0
80,119,199,-29.08,158.37859,2.0,7.0,9.0,34.08542532669918,1082.512000325321,7.64321608040201,0.0,1.0
80,120,200,-29.23,367.94300000000004,2.0,6.0,8.0,34.19951893353393,1080.7047982996726,8.0,0.0,0.0
80,121,201,-27.52,1.5648,2.0,5.0,7.0,34.3134225418098,1078.9096042996914,8.36318407960199,0.0,1.0
80,122,202,-27.31,439.51199999999994,2.0,4.0,6.0,34.42713741084797,1077.126279388907,8.732673267326733,0.0,0.0
80,123,203,-25.2,7.49,2.0,3.0,5.0,34.540664785434856,1075.3546869160018,9.108374384236454,0.0,1.0
80,124,204,-24.52,436.55199999999996,2.0,2.0,4.0,34.65400589606056,1073.5946924661903,9.490196078431373,0.0,0.0
80,125,205,-22.09,379.46,2.0,1.0,3.0,34.76716195915227,1071.8461638138656,9.878048780487806,0.0,1.0
80,126,206,-20.88,1068.2,2.0,0.0,2.0,34.880134177302764,1070.1089708764734,10.271844660194175,0.0,0.0
80,128,208,-13.63,669.0,2.0,2.0,4.0,35.105531821316504,1066.6680822630788,11.076923076923077,0.0,0.0
80,130,210,-5.4,643.0,2.0,4.0,6.0,35.33020818053945,1063.2710271476637,11.904761904761905,0.0,0.0
81,96,177,-3.05,807.0,1.0,14.0,15.0,31.524546249173255,1154.1189813256653,1.271186440677966,1.0,0.0
81,100,181,-12.44,258.0,1.0,18.0,19.0,31.997721191890314,1145.5537752676757,1.9944751381215469,1.0,0.0
81,102,183,-16.26,273.0,1.0,20.0,21.0,32.232999873805014,1141.365241433096,2.4098360655737703,1.0,0.0
81,104,185,-19.63,184.0,1.0,22.0,23.0,32.46742297798574,1137.2373021478252,2.8594594594594596,1.0,0.0
81,106,187,-22.43,299.33,1.0,20.0,21.0,32.70100281537152,1133.1684398053874,3.342245989304813,1.0,0.0
81,107,188,-22.64,35.0,1.0,19.0,20.0,32.817480272024206,1131.155702993175,3.595744680851064,1.0,1.0
81,108,189,-24.65,281.0,1.0,18.0,19.0,32.93375139020674,1129.157190521374,3.857142857142857,1.0,0.0
81,109,190,-24.67,83.0,1.0,17.0,18.0,33.0498176243004,1127.1727273971928,4.126315789473685,1.0,1.0
81,110,191,-26.34,341.2,1.0,16.0,17.0,33.16568041084109,1125.2021416871744,4.403141361256544,1.0,0.0
81,112,193,-27.52,365.2,1.0,14.0,15.0,33.39680130004011,1121.3019296593782,4.979274611398964,1.0,0.0
81,113,194,-27.06,192.07,1.0,13.0,14.0,33.51206218930888,1119.3719741583589,5.278350515463917,1.0,1.0
81,114,195,-28.17,383.66,1.0,12.0,13.0,33.62712520483358,1117.4552375760086,5.584615384615384,1.0,0.0
81,115,196,-27.49,191.7,1.0,11.0,12.0,33.74199169845321,1115.5515622753924,5.8979591836734695,1.0,1.0
81,116,197,-28.34,385.77,1.0,10.0,11.0,33.856663005926926,1113.6607932914037,6.218274111675127,1.0,0.0
81,117,198,-27.38,173.41,1.0,9.0,10.0,33.97114044720589,1111.782778272193,6.545454545454546,1.0,1.0
81,118,199,-27.97,366.89,1.0,8.0,9.0,34.08542532669918,1109.9173674221647,6.8793969849246235,1.0,0.0
81,119,200,-26.84,147.634,1.0,7.0,8.0,34.19951893353393,1108.0644134464999,7.22,1.0,1.0
81,120,201,-27.04,331.16,1.0,6.0,7.0,34.3134225418098,1106.223771497152,7.567164179104478,1.0,0.0
81,121,202,-25.71,186.3,1.0,5.0,6.0,34.42713741084797,1104.3952991202718,7.920792079207921,1.0,1.0
81,122,203,-25.6,279.1954,1.0,4.0,5.0,34.540664785434856,1102.5788562050145,8.280788177339902,1.0,0.0
81,123,204,-23.91,139.97,1.0,3.0,4.0,34.65400589606056,1100.7743049336887,8.647058823529411,1.0,1.0
81,124,205,-23.41,203.7,1.0,2.0,3.0,34.76716195915227,1098.981509733204,9.019512195121951,1.0,0.0
81,125,206,-21.59,265.832,1.0,1.0,2.0,34.880134177302764,1097.2003372277766,9.398058252427184,1.0,1.0
81,126,207,-20.41,351.06,1.0,0.0,1.0,34.992923739494074,1095.4306561928584,9.782608695652174,1.0,0.0
81,127,208,-16.34,39.858000000000004,1.0,1.0,2.0,35.105531821316504,1093.6723375102451,10.173076923076923,1.0,1.0
81,128,209,-13.6,323.81,1.0,2.0,3.0,35.21795958518306,1091.9252541243363,10.569377990430622,1.0,0.0
81,129,210,-8.96,62.5,1.0,3.0,4.0,35.33020818053945,1090.1892809995034,10.971428571428572,1.0,1.0
82,98,180,-1.64,1168.0,0.0,16.0,16.0,31.879757075478327,1176.3630360851505,1.4222222222222223,0.0,0.0
82,100,182,-6.6,888.3,0.0,18.0,18.0,32.11546826178415,1172.0381329382988,1.7802197802197801,0.0,0.0
82,101,183,-7.68,97.0,0.0,19.0,19.0,32.232999873805014,1169.8993724689233,1.9726775956284153,0.0,1.0
82,102,184,-10.94,570.0,0.0,20.0,20.0,32.35031759636025,1167.776138451222,2.1739130434782608,0.0,0.0
82,104,186,-14.7,536.0,0.0,22.0,22.0,32.584317547703584,1163.5754685583188,2.6021505376344085,0.0,0.0
82,105,187,-15.29,33.0,0.0,21.0,21.0,32.70100281537152,1161.4976508005223,2.828877005347594,0.0,1.0
82,106,188,-17.92,591.0,0.0,20.0,20.0,32.817480272024206,1159.4345955680044,3.0638297872340425,0.0,0.0
82,107,189,-18.27,40.0,0.0,19.0,19.0,32.93375139020674,1157.3861202844084,3.306878306878307,0.0,1.0
82,108,190,-20.61,658.0,0.0,18.0,18.0,33.0498176243004,1155.3520455821226,3.557894736842105,0.0,0.0
82,109,191,-20.68,597.0,0.0,17.0,17.0,33.16568041084109,1153.3321952293536,3.816753926701571,0.0,1.0
82,110,192,-22.81,768.84,0.0,16.0,16.0,33.28134116883046,1151.326396059229,4.083333333333333,0.0,0.0
82,112,194,-24.49,930.7,0.0,14.0,14.0,33.51206218930888,1147.3562735123178,4.639175257731959,0.0,0.0
82,113,195,-23.92,134.52,0.0,13.0,13.0,33.62712520483358,1145.3916185154087,4.9282051282051285,0.0,1.0
82,114,196,-25.66,1049.2,0.0,12.0,12.0,33.74199169845321,1143.440351332277,5.224489795918367,0.0,0.0
82,115,197,-24.94,84.88,0.0,11.0,11.0,33.856663005926926,1141.5023131236887,5.527918781725888,0.0,1.0
82,116,198,-26.29,1063.5,0.0,10.0,10.0,33.97114044720589,1139.577347728998,5.838383838383838,0.0,0.0
82,118,200,-26.38,1026.61,0.0,8.0,8.0,34.19951893353393,1135.7660237826624,6.48,0.0,0.0
82,119,201,-25.26,88.5,0.0,7.0,7.0,34.3134225418098,1133.8793657845808,6.810945273631841,0.0,1.0
82,120,202,-25.96,960.67,0.0,6.0,6.0,34.42713741084797,1132.0051815982786,7.148514851485149,0.0,0.0
82,121,203,-24.59,126.5,0.0,5.0,5.0,34.540664785434856,1130.1433276101397,7.4926108374384235,0.0,1.0
82,122,204,-25.0,899.165,0.0,4.0,4.0,34.65400589606056,1128.293662557031,7.8431372549019605,0.0,0.0
82,123,205,-23.43,2.329,0.0,3.0,3.0,34.76716195915227,1126.456047476534,8.2,0.0,1.0
82,124,206,-23.54,803.054,0.0,2.0,2.0,34.880134177302764,1124.630345658471,8.563106796116505,0.0,0.0
82,125,207,-21.69,569.6982,0.0,1.0,1.0,34.992923739494074,1122.8164225976798,8.932367149758454,0.0,1.0
82,126,208,-20.92,2614.522,0.0,0.0,0.0,35.105531821316504,1121.0141459480014,9.307692307692308,0.0,0.0
82,127,209,-16.87,778.89,0.0,1.0,1.0,35.21795958518306,1119.2233854774447,9.688995215311005,0.0,1.0
82,128,210,-14.56,799.7,0.0,2.0,2.0,35.33020818053945,1117.444013024491,10.076190476190476,0.0,0.0
82,129,211,-9.94,438.9,0.0,3.0,3.0,35.44227874406976,1115.6759024555045,10.469194312796208,0.0,1.0
82,130,212,-7.21,804.9,0.0,4.0,4.0,35.55417239989791,1113.9189296232169,10.867924528301886,0.0,0.0
82,131,213,-2.46,675.0,0.0,5.0,5.0,35.665890259784945,1112.1729723262522,11.272300469483568,0.0,1.0
82,132,214,0.46,835.0,0.0,6.0,6.0,35.77743342332243,1110.4379102696619,11.682242990654206,0.0,0.0
82,134,216,8.41,887.0,0.0,8.0,8.0,35.99999999999999,1107.0000000000002,12.518518518518519,0.0,0.0
83,104,187,-6.13,63.0,1.0,22.0,23.0,32.70100281537152,1190.1766051412758,2.358288770053476,1.0,0.0
83,105,188,-7.35,65.0,1.0,21.0,22.0,32.817480272024206,1188.0626102733872,2.574468085106383,1.0,1.0
83,106,189,-9.99,99.6,1.0,20.0,21.0,32.93375139020674,1185.9635553531593,2.798941798941799,1.0,0.0
83,107,190,-10.84,45.0,1.0,19.0,20.0,33.0498176243004,1183.8792565841504,3.031578947368421,1.0,1.0
83,108,191,-13.11,148.7,1.0,18.0,19.0,33.16568041084109,1181.809533383165,3.2722513089005236,1.0,0.0
83,109,192,-13.66,147.0,1.0,17.0,18.0,33.28134116883046,1179.754208307605,3.5208333333333335,1.0,1.0
83,110,193,-15.76,278.44,1.0,16.0,17.0,33.39680130004011,1177.7131069848344,3.77720207253886,1.0,0.0
83,111,194,-16.02,145.0,1.0,15.0,16.0,33.51206218930888,1175.6860580434861,4.041237113402062,1.0,1.0
83,112,195,-18.26,401.0,1.0,14.0,15.0,33.62712520483358,1173.6728930466534,4.312820512820513,1.0,0.0
83,113,196,-17.88,158.3,1.0,13.0,14.0,33.74199169845321,1171.6734464269011,4.591836734693878,1.0,1.0
83,114,197,-19.87,500.0,1.0,12.0,13.0,33.856663005926926,1169.6875554230392,4.878172588832487,1.0,0.0
83,116,199,-20.96,667.0,1.0,10.0,11.0,34.08542532669918,1165.7558028819835,5.472361809045226,1.0,0.0
83,118,201,-21.51,846.35,1.0,8.0,9.0,34.3134225418098,1161.8763871619778,6.0945273631840795,1.0,0.0
83,119,202,-20.88,7.0,1.0,7.0,8.0,34.42713741084797,1159.9559268229275,6.415841584158416,1.0,1.0
83,120,203,-21.52,883.35,1.0,6.0,7.0,34.540664785434856,1158.048101131378,6.74384236453202,1.0,0.0
83,121,204,-20.68,5.55,1.0,5.0,6.0,34.65400589606056,1156.1527653362168,7.078431372549019,1.0,1.0
83,122,205,-20.98,795.89,1.0,4.0,5.0,34.76716195915227,1154.2697770438558,7.419512195121952,1.0,0.0
83,123,206,-19.7,59.897,1.0,3.0,4.0,34.880134177302764,1152.3989961685566,7.766990291262136,1.0,1.0
83,124,207,-19.8,669.77,1.0,2.0,3.0,34.992923739494074,1150.5402848840422,8.120772946859903,1.0,0.0
83,125,208,-18.33,63.02,1.0,1.0,2.0,35.105531821316504,1148.6935075763472,8.48076923076923,1.0,1.0
83,126,209,-17.59,896.28,1.0,0.0,1.0,35.21795958518306,1146.8585307978756,8.84688995215311,1.0,0.0
83,127,210,-14.06,46.538999999999994,1.0,1.0,2.0,35.33020818053945,1145.0352232226264,9.219047619047618,1.0,1.0
83,128,211,-11.73,404.866,1.0,2.0,3.0,35.44227874406976,1143.223455602554,9.597156398104266,1.0,0.0
83,129,212,-7.64,115.18299999999999,1.0,3.0,4.0,35.55417239989791,1141.4231007250246,9.981132075471699,1.0,1.0
83,130,213,-4.88,257.86,1.0,4.0,5.0,35.665890259784945,1139.6340333713447,10.370892018779342,1.0,0.0
83,131,214,-0.56,53.226000000000006,1.0,5.0,6.0,35.77743342332243,1137.8561302763203,10.766355140186915,1.0,1.0
83,132,215,2.24,183.5,1.0,6.0,7.0,35.8888029781218,1136.0892700888235,11.167441860465116,1.0,0.0
83,134,217,9.55,744.0,1.0,8.0,9.0,36.1110255531613,1132.5882023724232,11.986175115207374,1.0,0.0
84,105,189,-1.37,194.0,2.0,21.0,23.0,32.93375139020674,1214.8894957276266,2.3333333333333335,0.0,1.0
84,106,190,-4.17,234.1,2.0,20.0,22.0,33.0498176243004,1212.754360403276,2.5473684210526315,0.0,0.0
84,107,191,-5.06,40.0,2.0,19.0,21.0,33.16568041084109,1210.6341561486079,2.769633507853403,0.0,1.0
84,108,192,-7.75,262.0,2.0,18.0,20.0,33.28134116883046,1208.5287011931564,3.0,0.0,0.0
84,109,193,-8.3,100.0,2.0,17.0,19.0,33.39680130004011,1206.4378169112938,3.238341968911917,0.0,1.0
84,110,194,-10.65,319.31,2.0,16.0,18.0,33.51206218930888,1204.3613277518639,3.484536082474227,0.0,0.0
84,111,195,-10.89,200.0,2.0,15.0,17.0,33.62712520483358,1202.2990611697426,3.7384615384615385,0.0,1.0
84,112,196,-12.99,463.12,2.0,14.0,16.0,33.74199169845321,1200.2508475592647,4.0,0.0,0.0
84,113,197,-13.05,130.0,2.0,13.0,15.0,33.856663005926926,1198.2165201894547,4.269035532994923,0.0,1.0
84,114,198,-15.03,604.94,2.0,12.0,14.0,33.97114044720589,1196.1959151410076,4.545454545454546,0.0,0.0
84,115,199,-14.85,72.0,2.0,11.0,13.0,34.08542532669918,1194.1888712449586,4.8291457286432165,0.0,1.0
84,116,200,-16.97,665.9,2.0,10.0,12.0,34.19951893353393,1192.1952300229934,5.12,0.0,0.0
84,117,201,-16.18,6.3,2.0,9.0,11.0,34.3134225418098,1190.214835629343,5.417910447761194,0.0,1.0
84,118,202,-18.02,677.2,2.0,8.0,10.0,34.42713741084797,1188.2475347942184,5.7227722772277225,0.0,0.0
84,119,203,-17.4,62.51,2.0,7.0,9.0,34.540664785434856,1186.2931767687285,6.0344827586206895,0.0,1.0
84,120,204,-18.46,684.341,2.0,6.0,8.0,34.65400589606056,1184.3516132712466,6.352941176470588,0.0,0.0
84,121,205,-17.63,143.166,2.0,5.0,7.0,34.76716195915227,1182.4226984351694,6.678048780487805,0.0,1.0
84,122,206,-18.22,700.66,2.0,4.0,6.0,34.880134177302764,1180.5062887580336,7.009708737864078,0.0,0.0
84,123,207,-17.03,68.557,2.0,3.0,5.0,34.992923739494074,1178.6022430519456,7.3478260869565215,0.0,1.0
84,124,208,-17.69,686.5260000000001,2.0,2.0,4.0,35.105531821316504,1176.7104223952824,7.6923076923076925,0.0,0.0
84,125,209,-16.31,544.98,2.0,1.0,3.0,35.21795958518306,1174.8306900856285,8.043062200956937,0.0,1.0
84,126,210,-15.98,1181.3980000000001,2.0,0.0,2.0,35.33020818053945,1172.9629115939101,8.4,0.0,0.0
84,127,211,-12.4,687.2,2.0,1.0,3.0,35.44227874406976,1171.1069545196895,8.763033175355451,0.0,1.0
84,128,212,-10.58,727.33,2.0,2.0,4.0,35.55417239989791,1169.2626885475863,9.132075471698114,0.0,0.0
84,129,213,-6.41,292.805,2.0,3.0,5.0,35.665890259784945,1167.4299854047922,9.507042253521126,0.0,1.0
84,130,214,-4.16,609.317,2.0,4.0,6.0,35.77743342332243,1165.6087188196452,9.88785046728972,0.0,0.0
84,131,215,0.12,271.228,2.0,5.0,7.0,35.8888029781218,1163.798764481234,10.274418604651164,0.0,1.0
84,132,216,2.57,549.76,2.0,6.0,8.0,35.99999999999999,1162.0000000000002,10.666666666666666,0.0,0.0
84,133,217,6.61,254.1,2.0,7.0,9.0,36.1110255531613,1160.2123048693115,11.064516129032258,0.0,1.0
84,134,218,9.12,509.7,2.0,8.0,10.0,36.22188069037562,1158.4355604279767,11.46788990825688,0.0,0.0
85,106,191,3.88,55.0,3.0,20.0,23.0,33.16568041084109,1239.806063525683,2.3089005235602094,1.0,0.0
85,108,193,-0.2,5.0,3.0,18.0,21.0,33.39680130004011,1235.5086076802406,2.7409326424870466,1.0,0.0
85,110,195,-3.54,33.0,3.0,16.0,19.0,33.62712520483358,1231.270122884676,3.2051282051282053,1.0,0.0
85,111,196,-4.2,157.9,3.0,15.0,18.0,33.74199169845321,1229.1725547293674,3.4489795918367347,1.0,1.0
85,112,197,-6.23,52.0,3.0,14.0,17.0,33.856663005926926,1227.0892074229355,3.700507614213198,1.0,0.0
85,115,200,-8.47,112.0,3.0,11.0,14.0,34.19951893353393,1220.9228259271617,4.5,1.0,1.0
85,116,201,-10.45,634.9,3.0,10.0,13.0,34.3134225418098,1218.8947111866767,4.781094527363184,1.0,0.0
85,118,203,-12.15,221.4,3.0,8.0,11.0,34.540664785434856,1214.878554522192,5.364532019704433,1.0,0.0
85,119,204,-11.93,587.3,3.0,7.0,10.0,34.65400589606056,1212.89020636212,5.666666666666667,1.0,1.0
85,120,205,-13.02,265.05,3.0,6.0,9.0,34.76716195915227,1210.9148116504746,5.975609756097561,1.0,0.0
85,122,207,-13.31,344.55,3.0,4.0,7.0,34.992923739494074,1207.0022971013902,6.613526570048309,1.0,0.0
85,123,208,-12.52,23.526999999999997,3.0,3.0,6.0,35.105531821316504,1205.0648904048073,6.9423076923076925,1.0,1.0
85,124,209,-12.89,408.37,3.0,2.0,5.0,35.21795958518306,1203.1398633407039,7.277511961722488,1.0,0.0
85,125,210,-11.76,72.65,3.0,1.0,4.0,35.33020818053945,1201.2270781383418,7.619047619047619,1.0,1.0
85,126,211,-11.48,674.11,3.0,0.0,3.0,35.44227874406976,1199.3263992069108,7.966824644549763,1.0,0.0
