index,Z,N,A,MthFL,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
508,19,44,63,57.66,1.0,6.0,7.0,15.832896263712227,85.95000828872354,9.920634920634921,1.0,0.0
509,19,45,64,66.59,1.0,5.0,6.0,15.999999999999998,85.50000000000001,10.5625,1.0,1.0
510,19,46,65,73.74,1.0,4.0,5.0,16.166235625781553,85.05927052334296,11.215384615384615,1.0,0.0
511,19,47,66,82.75,1.0,3.0,4.0,16.331620904278438,84.62749014035192,11.878787878787879,1.0,1.0
512,19,48,67,90.08,1.0,2.0,3.0,16.496172972233907,84.20434561946266,12.552238805970148,1.0,0.0
513,19,49,68,99.39,1.0,1.0,2.0,16.659908371007916,83.78953916006924,13.235294117647058,1.0,1.0
514,19,50,69,107.23,1.0,0.0,1.0,16.82284307569508,83.38278741866259,13.927536231884059,1.0,0.0
515,19,51,70,117.61,1.0,1.0,2.0,16.984992522418104,82.98382060952848,14.628571428571428,1.0,1.0
516,19,52,71,126.79,1.0,2.0,3.0,17.146371633935342,82.59238167332236,15.338028169014084,1.0,0.0
517,19,53,72,137.58,1.0,3.0,4.0,17.306994843688898,82.20822550752227,16.055555555555557,1.0,1.0
518,19,54,73,147.3,1.0,4.0,5.0,17.466876118408518,81.83111825336594,16.78082191780822,1.0,0.0
519,19,55,74,158.5,1.0,5.0,6.0,17.626028979376553,81.46083663441598,17.513513513513512,1.0,1.0
520,19,56,75,168.22,1.0,6.0,7.0,17.784466522450312,81.09716734237344,18.253333333333334,1.0,0.0
521,19,57,76,178.27,1.0,7.0,8.0,17.942201436929967,80.73990646618486,19.0,1.0,1.0
522,19,58,77,188.64,1.0,8.0,9.0,18.099246023352887,80.3888589608661,19.753246753246753,1.0,0.0
523,19,59,78,200.7,1.0,9.0,10.0,18.25561221028858,80.04383815280379,20.512820512820515,1.0,1.0
524,19,60,79,211.43,1.0,10.0,11.0,18.41131157020244,79.70466527859793,21.27848101265823,1.0,0.0
525,19,61,80,223.72,1.0,11.0,12.0,18.566355334451114,79.37116905477853,22.05,1.0,1.0
526,19,62,81,234.24,1.0,12.0,13.0,18.720754407467133,79.04318527597236,22.82716049382716,1.0,0.0
527,19,63,82,249.05,1.0,13.0,14.0,18.874519380186243,78.72055643931338,23.609756097560975,1.0,1.0
528,19,64,83,260.07,1.0,14.0,15.0,19.027660542766455,78.40313139308589,24.397590361445783,1.0,0.0
529,19,65,84,272.55,1.0,15.0,16.0,19.180187896644355,78.09076500776632,25.19047619047619,1.0,1.0
530,19,66,85,283.91,1.0,16.0,17.0,19.3321111659706,77.7833178677876,25.988235294117647,1.0,0.0
531,19,67,86,296.31,1.0,15.0,16.0,19.483439808463515,77.48065598249447,26.790697674418606,1.0,1.0
532,19,68,87,307.93,1.0,14.0,15.0,19.63418302571681,77.18265051488679,27.597701149425287,1.0,0.0
533,20,10,30,71.85,0.0,2.0,2.0,9.654893846056297,122.29532205004645,3.3333333333333335,0.0,0.0
534,20,11,31,57.87,0.0,3.0,3.0,9.868272403218972,120.96591978139388,2.6129032258064515,0.0,1.0
535,20,12,32,40.03,0.0,4.0,4.0,10.079368399158984,119.69249974001296,2.0,0.0,0.0
565,20,42,62,24.07,0.0,8.0,8.0,15.664905993978548,96.01071415664273,7.806451612903226,0.0,0.0
566,20,43,63,32.51,0.0,7.0,7.0,15.832896263712227,95.50000920969282,8.396825396825397,0.0,1.0
567,20,44,64,38.21,0.0,6.0,6.0,15.999999999999998,95.00000000000001,9.0,0.0,0.0
568,20,45,65,46.83,0.0,5.0,5.0,16.166235625781553,94.51030058149217,9.615384615384615,0.0,1.0
569,20,46,66,52.95,0.0,4.0,4.0,16.331620904278438,94.03054460039102,10.242424242424242,0.0,0.0
570,20,47,67,61.71,0.0,3.0,3.0,16.496172972233907,93.56038402162517,10.880597014925373,0.0,1.0
571,20,48,68,68.26,0.0,2.0,2.0,16.659908371007916,93.09948795563248,11.529411764705882,0.0,0.0
572,20,49,69,77.45,0.0,1.0,1.0,16.82284307569508,92.64754157629177,12.18840579710145,0.0,1.0
573,20,50,70,84.42,0.0,0.0,0.0,16.984992522418104,92.2042451216983,12.857142857142858,0.0,0.0
574,20,51,71,94.78,0.0,1.0,1.0,17.146371633935342,91.76931297035819,13.535211267605634,0.0,1.0
575,20,52,72,103.07,0.0,2.0,2.0,17.306994843688898,91.34247278613587,14.222222222222221,0.0,0.0
576,20,53,73,114.02,0.0,3.0,3.0,17.466876118408518,90.92346472596216,14.917808219178083,0.0,1.0
577,20,54,74,122.95,0.0,4.0,4.0,17.626028979376553,90.51204070490665,15.621621621621621,0.0,0.0
578,20,55,75,134.21,0.0,5.0,5.0,17.784466522450312,90.10796371374828,16.333333333333332,0.0,1.0
579,20,56,76,143.27,0.0,6.0,6.0,17.942201436929967,89.71100718464984,17.05263157894737,0.0,0.0
580,20,57,77,153.18,0.0,7.0,7.0,18.099246023352887,89.32095440096234,17.77922077922078,0.0,1.0
581,20,58,78,163.71,0.0,8.0,8.0,18.25561221028858,88.93759794755975,18.512820512820515,0.0,0.0
582,20,59,79,174.92,0.0,9.0,9.0,18.41131157020244,88.56073919844215,19.253164556962027,0.0,1.0
583,20,60,80,184.77,0.0,10.0,10.0,18.566355334451114,88.19018783864281,20.0,0.0,0.0
584,20,61,81,196.49,0.0,11.0,11.0,18.720754407467133,87.82576141774707,20.753086419753085,0.0,1.0
585,20,62,82,208.97,0.0,12.0,12.0,18.874519380186243,87.46728493257042,21.51219512195122,0.0,0.0
586,20,63,83,221.8,0.0,13.0,13.0,19.027660542766455,87.1145904367621,22.27710843373494,0.0,1.0
587,20,64,84,232.17,0.0,14.0,14.0,19.180187896644355,86.76751667529591,23.047619047619047,0.0,0.0
588,20,65,85,244.51,0.0,15.0,15.0,19.3321111659706,86.42590874198622,23.823529411764707,0.0,1.0
589,20,66,86,254.96,0.0,16.0,16.0,19.483439808463515,86.08961775832718,24.6046511627907,0.0,0.0
590,20,67,87,267.67,0.0,15.0,15.0,19.63418302571681,85.75850057209642,25.39080459770115,0.0,1.0
591,20,68,88,278.05,0.0,14.0,14.0,19.7843497729948,85.43241947429576,26.181818181818183,0.0,0.0
592,20,69,89,290.66,0.0,13.0,13.0,19.93394876854618,85.11124193311854,26.97752808988764,0.0,1.0
593,20,70,90,301.25,0.0,12.0,12.0,20.08298850246508,84.79484034374148,27.77777777777778,0.0,0.0
594,20,71,91,314.26,0.0,11.0,11.0,20.231477245126285,84.48309179283504,28.582417582417584,0.0,1.0
595,20,72,92,325.24,0.0,10.0,10.0,20.379423055219398,84.1758778367758,29.391304347826086,0.0,0.0
596,21,11,32,71.97,1.0,3.0,4.0,10.079368399158984,132.29171023896168,3.125,1.0,1.0
597,21,12,33,52.7,1.0,4.0,5.0,10.288276478101775,130.94170063038624,2.4545454545454546,1.0,0.0
598,21,13,34,39.97,1.0,5.0,6.0,10.49508462297634,129.64516298970776,1.8823529411764706,1.0,1.0
628,21,43,64,19.34,1.0,7.0,8.0,15.999999999999998,105.00000000000001,7.5625,1.0,1.0
629,21,44,65,25.08,1.0,6.0,7.0,16.166235625781553,104.45875327428082,8.138461538461538,1.0,0.0
630,21,45,66,32.73,1.0,5.0,6.0,16.331620904278438,103.92849666359008,8.727272727272727,1.0,1.0
631,21,46,67,38.74,1.0,4.0,5.0,16.496172972233907,103.40884549758572,9.328358208955224,1.0,0.0
632,21,47,68,46.65,1.0,3.0,4.0,16.659908371007916,102.89943405622537,9.941176470588236,1.0,1.0
633,21,48,69,52.86,1.0,2.0,3.0,16.82284307569508,102.39991437379616,10.565217391304348,1.0,0.0
634,21,49,70,60.92,1.0,1.0,2.0,16.984992522418104,101.90995513450865,11.2,1.0,1.0
635,21,50,71,67.83,1.0,0.0,1.0,17.146371633935342,101.42924065144852,11.845070422535212,1.0,0.0
636,21,51,72,77.38,1.0,1.0,2.0,17.306994843688898,100.9574699215186,12.5,1.0,1.0
637,21,52,73,85.6,1.0,2.0,3.0,17.466876118408518,100.49435574974765,13.164383561643836,1.0,0.0
638,21,53,74,95.77,1.0,3.0,4.0,17.626028979376553,100.03962393700209,13.837837837837839,1.0,1.0
639,21,54,75,104.61,1.0,4.0,5.0,17.784466522450312,99.59301252572178,14.52,1.0,0.0
640,21,55,76,115.17,1.0,5.0,6.0,17.942201436929967,99.15427109882351,15.210526315789474,1.0,1.0
641,21,56,77,124.36,1.0,6.0,7.0,18.099246023352887,98.72316012737942,15.909090909090908,1.0,0.0
642,21,57,78,134.6,1.0,7.0,8.0,18.25561221028858,98.29945036309236,16.615384615384617,1.0,1.0
643,21,58,79,143.77,1.0,8.0,9.0,18.41131157020244,97.88292227196237,17.329113924050635,1.0,0.0
644,21,59,80,155.71,1.0,9.0,10.0,18.566355334451114,97.47336550586837,18.05,1.0,1.0
645,21,60,81,165.35,1.0,10.0,11.0,18.720754407467133,97.07057840908887,18.77777777777778,1.0,0.0
646,21,61,82,177.08,1.0,11.0,12.0,18.874519380186243,96.67436755705153,19.51219512195122,1.0,1.0
647,21,62,83,187.53,1.0,12.0,13.0,19.027660542766455,96.28454732484231,20.253012048192772,1.0,0.0
648,21,63,84,199.12,1.0,13.0,14.0,19.180187896644355,95.90093948322179,21.0,1.0,1.0
649,21,64,85,209.48,1.0,14.0,15.0,19.3321111659706,95.52337282009003,21.75294117647059,1.0,0.0
650,21,65,86,221.21,1.0,15.0,16.0,19.483439808463515,95.15168278551953,22.511627906976745,1.0,1.0
651,21,66,87,231.13,1.0,16.0,17.0,19.63418302571681,94.78571115863289,23.275862068965516,1.0,0.0
652,21,67,88,243.19,1.0,15.0,16.0,19.7843497729948,94.42530573474794,24.045454545454547,1.0,1.0
653,21,68,89,254.18,1.0,14.0,15.0,19.93394876854618,94.07032003134154,24.820224719101123,1.0,0.0
654,21,69,90,265.88,1.0,13.0,14.0,20.08298850246508,93.72061301150374,25.6,1.0,1.0
655,21,70,91,276.69,1.0,12.0,13.0,20.231477245126285,93.37604882365979,26.384615384615383,1.0,0.0
656,21,71,92,288.87,1.0,11.0,12.0,20.379423055219398,93.0364965564364,27.17391304347826,1.0,1.0
657,21,72,93,299.87,1.0,10.0,11.0,20.526833787405323,92.70183000763697,27.967741935483872,1.0,0.0
658,21,73,94,311.94,1.0,9.0,10.0,20.673717099616514,92.37192746637167,28.76595744680851,1.0,1.0
659,21,74,95,321.36,1.0,8.0,9.0,20.820080460021323,92.04667150746272,29.568421052631578,1.0,0.0
660,22,12,34,62.83,2.0,4.0,6.0,10.49508462297634,142.60967928867854,2.9411764705882355,0.0,0.0
661,22,13,35,49.68,2.0,5.0,7.0,10.699874805650794,141.2383474345905,2.3142857142857145,0.0,1.0
662,22,14,36,33.28,2.0,6.0,8.0,10.902723556992836,139.91828564807477,1.7777777777777777,0.0,0.0
692,22,44,66,8.48,2.0,6.0,8.0,16.331620904278438,114.32134632994908,7.333333333333333,0.0,0.0
693,22,45,67,16.1,2.0,5.0,7.0,16.496172972233907,113.74973004734429,7.895522388059701,0.0,1.0
694,22,46,68,21.13,2.0,4.0,6.0,16.659908371007916,113.18937746184791,8.470588235294118,0.0,0.0
695,22,47,69,28.92,2.0,3.0,5.0,16.82284307569508,112.63990581117578,9.057971014492754,0.0,1.0
696,22,48,70,34.05,2.0,2.0,4.0,16.984992522418104,112.10095064795952,9.657142857142857,0.0,0.0
697,22,49,71,42.11,2.0,1.0,3.0,17.146371633935342,111.57216471659338,10.267605633802816,0.0,1.0
698,22,50,72,48.08,2.0,0.0,2.0,17.306994843688898,111.05321691367044,10.88888888888889,0.0,0.0
699,22,51,73,57.57,2.0,1.0,3.0,17.466876118408518,110.54379132472242,11.520547945205479,0.0,1.0
700,22,52,74,64.98,2.0,2.0,4.0,17.626028979376553,110.0435863307023,12.162162162162161,0.0,0.0
701,22,53,75,75.11,2.0,3.0,5.0,17.784466522450312,109.55231377829395,12.813333333333333,0.0,1.0
702,22,54,76,83.15,2.0,4.0,6.0,17.942201436929967,109.06969820870587,13.473684210526315,0.0,0.0
703,22,55,77,93.64,2.0,5.0,7.0,18.099246023352887,108.59547614011736,14.142857142857142,0.0,1.0
704,22,56,78,102.07,2.0,6.0,8.0,18.25561221028858,108.1293953994016,14.820512820512821,0.0,0.0
705,22,57,79,112.42,2.0,7.0,9.0,18.41131157020244,107.67121449915861,15.50632911392405,0.0,1.0
706,22,58,80,121.47,2.0,8.0,10.0,18.566355334451114,107.22070205645521,16.2,0.0,0.0
707,22,59,81,133.05,2.0,9.0,11.0,18.720754407467133,106.77763624999776,16.901234567901234,0.0,1.0
708,22,60,82,141.87,2.0,10.0,12.0,18.874519380186243,106.34180431275666,17.609756097560975,0.0,0.0
709,22,61,83,153.33,2.0,11.0,13.0,19.027660542766455,105.91300205732655,18.325301204819276,0.0,1.0
710,22,62,84,163.01,2.0,12.0,14.0,19.180187896644355,105.49103343154397,19.047619047619047,0.0,0.0
711,22,63,85,174.71,2.0,13.0,15.0,19.3321111659706,105.07571010209904,19.776470588235295,0.0,1.0
712,22,64,86,184.2,2.0,14.0,16.0,19.483439808463515,104.66685106407147,20.511627906976745,0.0,0.0
713,22,65,87,195.84,2.0,15.0,17.0,19.63418302571681,104.26428227449618,21.25287356321839,0.0,1.0
714,22,66,88,205.46,2.0,16.0,18.0,19.7843497729948,103.86783630822273,22.0,0.0,0.0
715,22,67,89,217.55,2.0,15.0,17.0,19.93394876854618,103.47735203447569,22.752808988764045,0.0,1.0
716,22,68,90,227.18,2.0,14.0,16.0,20.08298850246508,103.09267431265413,23.511111111111113,0.0,0.0
717,22,69,91,239.15,2.0,13.0,15.0,20.231477245126285,102.71365370602577,24.274725274725274,0.0,1.0
718,22,70,92,248.96,2.0,12.0,14.0,20.379423055219398,102.34014621208004,25.043478260869566,0.0,0.0
719,22,71,93,261.25,2.0,11.0,13.0,20.526833787405323,101.97201300840067,25.817204301075268,0.0,1.0
720,22,72,94,271.39,2.0,10.0,12.0,20.673717099616514,101.60912021300884,26.595744680851062,0.0,0.0
721,22,73,95,283.78,2.0,9.0,11.0,20.820080460021323,101.25133865820898,27.378947368421052,0.0,1.0
722,22,74,96,294.21,2.0,8.0,10.0,20.965931153671168,100.89854367704253,28.166666666666668,0.0,0.0
723,22,75,97,305.24,2.0,7.0,9.0,21.111276288848163,100.55061490152427,28.95876288659794,0.0,1.0
724,22,76,98,316.49,2.0,6.0,8.0,21.256122803129635,100.20743607189688,29.755102040816325,0.0,0.0
725,23,13,36,62.44,3.0,5.0,8.0,10.902723556992836,153.24383666217713,2.7777777777777777,1.0,1.0
726,23,14,37,45.87,3.0,6.0,9.0,11.103702468586784,151.85063375959226,2.189189189189189,1.0,0.0
727,23,15,38,34.08,3.0,5.0,8.0,11.302878635921052,150.50675236252775,1.6842105263157894,1.0,1.0
757,23,45,68,3.88,3.0,5.0,8.0,16.659908371007916,123.9693181725001,7.117647058823529,1.0,1.0
758,23,46,69,8.73,3.0,4.0,7.0,16.82284307569508,123.36751588843062,7.666666666666667,1.0,0.0
759,23,47,70,15.47,3.0,3.0,6.0,16.984992522418104,122.77723166205091,8.228571428571428,1.0,1.0
760,23,48,71,21.0,3.0,2.0,5.0,17.146371633935342,122.19808516579275,8.80281690140845,1.0,0.0
761,23,49,72,27.84,3.0,1.0,4.0,17.306994843688898,121.62971376259144,9.38888888888889,1.0,1.0
762,23,50,73,33.71,3.0,0.0,3.0,17.466876118408518,121.07177145088646,9.986301369863014,1.0,0.0
763,23,51,74,42.35,3.0,1.0,4.0,17.626028979376553,120.52392788600729,10.594594594594595,1.0,1.0
764,23,52,75,49.75,3.0,2.0,5.0,17.784466522450312,119.9858674714648,11.213333333333333,1.0,0.0
765,23,53,76,59.1,3.0,3.0,6.0,17.942201436929967,119.4572885142969,11.842105263157896,1.0,1.0
766,23,54,77,67.09,3.0,4.0,7.0,18.099246023352887,118.93790243917616,12.480519480519481,1.0,0.0
767,23,55,78,76.92,3.0,5.0,8.0,18.25561221028858,118.42743305648746,13.128205128205128,1.0,1.0
768,23,56,79,85.25,3.0,6.0,9.0,18.41131157020244,117.92561588003085,13.784810126582279,1.0,0.0
769,23,57,80,95.12,3.0,7.0,10.0,18.566355334451114,117.43219749040333,14.45,1.0,1.0
770,23,58,81,104.19,3.0,8.0,11.0,18.720754407467133,116.94693494047374,15.123456790123457,1.0,0.0
771,23,59,82,114.4,3.0,9.0,12.0,18.874519380186243,116.46959519968588,15.804878048780488,1.0,1.0
772,23,60,83,123.14,3.0,10.0,13.0,19.027660542766455,115.99995463421479,16.49397590361446,1.0,0.0
773,23,61,84,133.8,3.0,11.0,14.0,19.180187896644355,115.53779852026244,17.19047619047619,1.0,1.0
774,23,62,85,142.95,3.0,12.0,15.0,19.3321111659706,115.08292058801324,17.894117647058824,1.0,0.0
775,23,63,86,153.67,3.0,13.0,16.0,19.483439808463515,114.63512259398304,18.6046511627907,1.0,1.0
776,23,64,87,163.18,3.0,14.0,17.0,19.63418302571681,114.19421391968629,19.32183908045977,1.0,0.0
777,23,65,88,174.28,3.0,15.0,18.0,19.7843497729948,113.76001119472014,20.045454545454547,1.0,1.0
778,23,66,89,184.07,3.0,16.0,19.0,19.93394876854618,113.332337942521,20.775280898876403,1.0,0.0
779,23,67,90,195.3,3.0,15.0,18.0,20.08298850246508,112.91102424719261,21.511111111111113,1.0,1.0
780,23,68,91,205.39,3.0,14.0,17.0,20.231477245126285,112.49590643993298,22.252747252747252,1.0,0.0
781,23,69,92,216.7,3.0,13.0,16.0,20.379423055219398,112.08682680370671,23.0,1.0,1.0
782,23,70,93,226.47,3.0,12.0,15.0,20.526833787405323,111.68363329491501,23.752688172043012,1.0,0.0
783,23,71,94,238.12,3.0,11.0,14.0,20.673717099616514,111.28617928091444,24.51063829787234,1.0,1.0
784,23,72,95,248.11,3.0,10.0,13.0,20.820080460021323,110.89432329232413,25.273684210526316,1.0,0.0
785,23,73,96,259.7,3.0,9.0,12.0,20.965931153671168,110.5079287891418,26.041666666666668,1.0,1.0
786,23,74,97,269.03,3.0,8.0,11.0,21.111276288848163,110.12686393976468,26.814432989690722,1.0,0.0
787,23,75,98,280.92,3.0,7.0,10.0,21.256122803129635,109.75100141207753,27.591836734693878,1.0,1.0
788,23,76,99,291.57,3.0,6.0,9.0,21.400477469184917,109.38021817583405,28.373737373737374,1.0,0.0
789,23,77,100,303.55,3.0,5.0,8.0,21.544346900318832,109.01439531561333,29.16,1.0,1.0
790,23,78,101,314.25,3.0,4.0,7.0,21.68773755577532,108.65341785368629,29.95049504950495,1.0,0.0
791,24,14,38,55.75,4.0,6.0,10.0,11.302878635921052,164.1891843954848,2.6315789473684212,0.0,0.0
792,24,15,39,43.63,4.0,5.0,9.0,11.500315051230226,162.773689955874,2.076923076923077,0.0,1.0
793,24,16,40,28.15,4.0,4.0,8.0,11.696070952851462,161.40577914935022,1.6,0.0,0.0
824,24,47,71,0.49,4.0,3.0,7.0,17.146371633935342,133.30700199904663,7.450704225352113,0.0,1.0
825,24,48,72,4.71,4.0,2.0,6.0,17.306994843688898,132.68696046828157,8.0,0.0,0.0
826,24,49,73,11.43,4.0,1.0,5.0,17.466876118408518,132.07829612823977,8.561643835616438,0.0,1.0
827,24,50,74,16.44,4.0,0.0,4.0,17.626028979376553,131.48064860291703,9.135135135135135,0.0,0.0
828,24,51,75,25.01,4.0,1.0,5.0,17.784466522450312,130.89367360523434,9.72,0.0,1.0
829,24,52,76,31.56,4.0,2.0,6.0,17.942201436929967,130.31704201559663,10.31578947368421,0.0,0.0
830,24,53,77,40.83,4.0,3.0,7.0,18.099246023352887,129.75043902455582,10.922077922077921,0.0,1.0
831,24,54,78,48.05,4.0,4.0,8.0,18.25561221028858,129.19356333434996,11.538461538461538,0.0,0.0
832,24,55,79,57.73,4.0,5.0,9.0,18.41131157020244,128.6461264145791,12.164556962025317,0.0,1.0
833,24,56,80,65.33,4.0,6.0,10.0,18.566355334451114,128.1078518077127,12.8,0.0,0.0
834,24,57,81,75.31,4.0,7.0,11.0,18.720754407467133,127.5784744805168,13.444444444444445,0.0,1.0
835,24,58,82,83.21,4.0,8.0,12.0,18.874519380186243,127.05774021783914,14.097560975609756,0.0,0.0
836,24,59,83,93.58,4.0,9.0,13.0,19.027660542766455,126.54540505550705,14.759036144578314,0.0,1.0
837,24,60,84,101.56,4.0,10.0,14.0,19.180187896644355,126.04123474937721,15.428571428571429,0.0,0.0
838,24,61,85,111.98,4.0,11.0,15.0,19.3321111659706,125.54500427783262,16.105882352941176,0.0,1.0
839,24,62,86,120.29,4.0,12.0,16.0,19.483439808463515,125.05649737525422,16.790697674418606,0.0,0.0
840,24,63,87,131.16,4.0,13.0,17.0,19.63418302571681,124.57550609420322,17.482758620689655,0.0,1.0
841,24,64,88,139.94,4.0,14.0,18.0,19.7843497729948,124.10183039424015,18.181818181818183,0.0,0.0
842,24,65,89,150.93,4.0,15.0,19.0,19.93394876854618,123.63527775547745,18.8876404494382,0.0,1.0
843,24,66,90,159.96,4.0,16.0,20.0,20.08298850246508,123.17566281511921,19.6,0.0,0.0
844,24,67,91,171.24,4.0,15.0,19.0,20.231477245126285,122.72280702538144,20.318681318681318,0.0,1.0
845,24,68,92,180.49,4.0,14.0,18.0,20.379423055219398,122.27653833131642,21.043478260869566,0.0,0.0
846,24,69,93,191.82,4.0,13.0,17.0,20.526833787405323,121.83669086718001,21.774193548387096,0.0,1.0
847,24,70,94,201.13,4.0,12.0,16.0,20.673717099616514,121.40310467008848,22.51063829787234,0.0,0.0
848,24,71,95,212.74,4.0,11.0,15.0,20.820080460021323,120.97562540980813,23.25263157894737,0.0,1.0
849,24,72,96,222.04,4.0,10.0,14.0,20.965931153671168,120.55410413360924,24.0,0.0,0.0
850,24,73,97,233.56,4.0,9.0,13.0,21.111276288848163,120.13839702519783,24.75257731958763,0.0,1.0
851,24,74,98,243.09,4.0,8.0,12.0,21.256122803129635,119.72836517681185,25.510204081632654,0.0,0.0
852,24,75,99,254.77,4.0,7.0,11.0,21.400477469184917,119.32387437363715,26.272727272727273,0.0,1.0
853,24,76,100,264.14,4.0,6.0,10.0,21.544346900318832,118.92479488976,27.04,0.0,0.0
854,24,77,101,275.81,4.0,5.0,9.0,21.68773755577532,118.5310012949305,27.81188118811881,0.0,1.0
855,24,78,102,285.96,4.0,4.0,8.0,21.830655745813875,118.14237227146336,28.58823529411765,0.0,0.0
856,24,79,103,297.99,4.0,3.0,7.0,21.973107636570674,117.75879044065063,29.368932038834952,0.0,1.0
857,25,15,40,56.01,3.0,5.0,8.0,11.696070952851462,175.44106429277198,2.5,1.0,1.0
858,25,16,41,40.09,3.0,4.0,7.0,11.890202136872691,174.002958100576,1.975609756097561,1.0,0.0
859,25,17,42,28.57,3.0,3.0,6.0,12.082761235960547,172.61087479943643,1.5238095238095237,1.0,1.0
891,25,49,74,-0.95,3.0,1.0,4.0,17.626028979376553,142.91374848143155,7.783783783783784,1.0,1.0
892,25,50,75,3.79,3.0,0.0,3.0,17.784466522450312,142.27573217960253,8.333333333333334,1.0,0.0
893,25,51,76,11.67,3.0,1.0,4.0,17.942201436929967,141.64895871260504,8.894736842105264,1.0,1.0
894,25,52,77,18.08,3.0,2.0,5.0,18.099246023352887,141.03308589625632,9.467532467532468,1.0,0.0
895,25,53,78,26.63,3.0,3.0,6.0,18.25561221028858,140.4277862329891,10.051282051282051,1.0,1.0
896,25,54,79,33.76,3.0,4.0,7.0,18.41131157020244,139.83274610280338,10.645569620253164,1.0,0.0
897,25,55,80,42.73,3.0,5.0,8.0,18.566355334451114,139.2476650083834,11.25,1.0,1.0
898,25,56,81,50.09,3.0,6.0,9.0,18.720754407467133,138.67225487012695,11.864197530864198,1.0,0.0
899,25,57,82,59.46,3.0,7.0,10.0,18.874519380186243,138.10623936721646,12.487804878048781,1.0,1.0
900,25,58,83,67.09,3.0,8.0,11.0,19.027660542766455,137.5493533212033,13.120481927710843,1.0,0.0
901,25,59,84,76.88,3.0,9.0,12.0,19.180187896644355,137.0013421188883,13.761904761904763,1.0,1.0
902,25,60,85,84.85,3.0,10.0,13.0,19.3321111659706,136.4619611715572,14.411764705882353,1.0,0.0
903,25,61,86,94.39,3.0,11.0,14.0,19.483439808463515,135.93097540788503,15.069767441860465,1.0,1.0
904,25,62,87,102.69,3.0,12.0,15.0,19.63418302571681,135.408158798047,15.735632183908047,1.0,0.0
905,25,63,88,112.68,3.0,13.0,16.0,19.7843497729948,134.89329390678276,16.40909090909091,1.0,1.0
906,25,64,89,121.32,3.0,14.0,17.0,19.93394876854618,134.38617147334506,17.089887640449437,1.0,0.0
907,25,65,90,131.51,3.0,15.0,18.0,20.08298850246508,133.88659001643393,17.77777777777778,1.0,1.0
908,25,66,91,140.44,3.0,16.0,19.0,20.231477245126285,133.39435546237112,18.47252747252747,1.0,0.0
909,25,67,92,150.73,3.0,15.0,18.0,20.379423055219398,132.90928079490914,19.17391304347826,1.0,1.0
910,25,68,93,159.88,3.0,14.0,17.0,20.526833787405323,132.43118572519566,19.881720430107528,1.0,0.0
911,25,69,94,170.68,3.0,13.0,16.0,20.673717099616514,131.95989638053095,20.595744680851062,1.0,1.0
912,25,70,95,180.04,3.0,12.0,15.0,20.820080460021323,131.49524501066102,21.31578947368421,1.0,0.0
913,25,71,96,190.91,3.0,11.0,14.0,20.965931153671168,131.03706971044483,22.041666666666668,1.0,1.0
914,25,72,97,200.29,3.0,10.0,13.0,21.111276288848163,130.58521415782374,22.77319587628866,1.0,0.0
915,25,73,98,211.21,3.0,9.0,12.0,21.256122803129635,130.13952736609986,23.510204081632654,1.0,1.0
916,25,74,99,220.71,3.0,8.0,11.0,21.400477469184917,129.6998634496056,24.252525252525253,1.0,0.0
917,25,75,100,231.71,3.0,7.0,10.0,21.544346900318832,129.26608140191303,25.0,1.0,1.0
918,25,76,101,241.44,3.0,6.0,9.0,21.68773755577532,128.83804488579403,25.752475247524753,1.0,0.0
