AAA,ZZZi,AEl,s,Mass,dMass,FirstExc,NNNi,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
196,80,196Hg,,-31825.9,2.9,425.98,116,2.0,10.0,12.0,33.74199169845321,1088.0070792562467,6.612244897959184,0.0,0.0
190,80,190Hg,,-31371.0,16.0,416.32,110,2.0,16.0,18.0,33.0498176243004,1099.341302029361,4.7368421052631575,0.0,0.0
203,80,203Hg,n,-16987.9,1.7,7.49,123,2.0,3.0,5.0,34.540664785434856,1075.3546869160018,9.108374384236454,0.0,1.0
175,80,175Hg,,-7970.0,80.0,80.0,95,2.0,13.0,15.0,31.286623728379862,1129.8940683620615,1.2857142857142858,0.0,1.0
176,80,176Hg,,-11785.0,11.0,613.3,96,2.0,14.0,16.0,31.405697642158753,1127.7500516957011,1.4545454545454546,0.0,0.0
177,80,177Hg,m,-12460.0,80.0,77.2,97,2.0,15.0,17.0,31.524546249173255,1125.6222163546613,1.6327683615819208,0.0,1.0
184,80,184Hg,,-26345.0,10.0,366.78,104,2.0,22.0,24.0,32.35031759636025,1111.1630826575915,3.130434782608696,0.0,0.0
208,80,208Hg,m,-11930.0,40.0,669.0,128,2.0,2.0,4.0,35.105531821316504,1066.6680822630788,11.076923076923077,0.0,0.0
172,80,172Hg,,-1060.0,150.0,672.8,92,2.0,10.0,12.0,30.92803284791408,1136.4253930163782,0.8372093023255814,0.0,0.0
210,80,210Hg,n,-3890.0,200.0,643.0,130,2.0,4.0,6.0,35.33020818053945,1063.2710271476637,11.904761904761905,0.0,0.0
200,80,200Hg,,-29503.3,0.5,367.94300000000004,120,2.0,6.0,8.0,34.19951893353393,1080.7047982996726,8.0,0.0,0.0
192,80,192Hg,,-32011.0,16.0,422.79,112,2.0,14.0,16.0,33.28134116883046,1095.5108134740028,5.333333333333333,0.0,0.0
188,80,188Hg,,-30198.0,7.0,412.91,108,2.0,18.0,20.0,32.817480272024206,1103.2259325488992,4.170212765957447,0.0,0.0
178,80,178Hg,,-16315.0,11.0,558.0,98,2.0,16.0,18.0,31.6431712450704,1123.5103498249719,1.8202247191011236,0.0,0.0
201,80,201Hg,,-27662.5,0.7,1.5648,121,2.0,5.0,7.0,34.3134225418098,1078.9096042996914,8.36318407960199,0.0,1.0
197,81,197Tl,,-28354.0,14.0,385.77,116,1.0,10.0,11.0,33.856663005926926,1113.6607932914037,6.218274111675127,1.0,0.0
208,81,208Tl,,-16750.1,1.9,39.858000000000004,127,1.0,1.0,2.0,35.105531821316504,1093.6723375102451,10.173076923076923,1.0,1.0
183,81,183Tl,m,-15959.0,9.0,273.0,102,1.0,20.0,21.0,32.232999873805014,1141.365241433096,2.4098360655737703,1.0,0.0
196,81,196Tl,m,-27103.0,12.0,191.7,115,1.0,11.0,12.0,33.74199169845321,1115.5515622753924,5.8979591836734695,1.0,1.0
190,81,190Tl,n,,,83.0,109,1.0,17.0,18.0,33.0498176243004,1127.1727273971928,4.126315789473685,1.0,1.0
207,81,207Tl,m,-19686.0,5.0,351.06,126,1.0,0.0,1.0,34.992923739494074,1095.4306561928584,9.782608695652174,1.0,0.0
200,81,200Tl,n,-26285.0,6.0,147.634,119,1.0,7.0,8.0,34.19951893353393,1108.0644134464999,7.22,1.0,1.0
204,81,204Tl,q,-18106.7,1.3,139.97,123,1.0,3.0,4.0,34.65400589606056,1100.7743049336887,8.647058823529411,1.0,1.0
201,81,201Tl,,-27181.0,14.0,331.16,120,1.0,6.0,7.0,34.3134225418098,1106.223771497152,7.567164179104478,1.0,0.0
177,81,177Tl,m,-2533.0,12.0,807.0,96,1.0,14.0,15.0,31.524546249173255,1154.1189813256653,1.271186440677966,1.0,0.0
202,81,202Tl,,-25980.4,1.8,186.3,121,1.0,5.0,6.0,34.42713741084797,1104.3952991202718,7.920792079207921,1.0,1.0
203,81,203Tl,n,-22200.0,50.0,279.1954,122,1.0,4.0,5.0,34.540664785434856,1102.5788562050145,8.280788177339902,1.0,0.0
181,81,181Tl,m,-11963.0,9.0,258.0,100,1.0,18.0,19.0,31.997721191890314,1145.5537752676757,1.9944751381215469,1.0,0.0
198,81,198Tl,,-27529.0,8.0,173.41,117,1.0,9.0,10.0,33.97114044720589,1111.782778272193,6.545454545454546,1.0,1.0
206,81,206Tl,m,-19610.2,1.3,265.832,125,1.0,1.0,2.0,34.880134177302764,1097.2003372277766,9.398058252427184,1.0,1.0
199,81,199Tl,,-28059.0,28.0,366.89,118,1.0,8.0,9.0,34.08542532669918,1109.9173674221647,6.8793969849246235,1.0,0.0
205,81,205Tl,n,-18985.2,1.9,203.7,124,1.0,2.0,3.0,34.76716195915227,1098.981509733204,9.019512195121951,1.0,0.0
189,81,189Tl,,-24616.0,8.0,281.0,108,1.0,18.0,19.0,32.93375139020674,1129.157190521374,3.857142857142857,1.0,0.0
188,81,188Tl,m,-22308.0,9.0,35.0,107,1.0,19.0,20.0,32.817480272024206,1131.155702993175,3.595744680851064,1.0,1.0
191,81,191Tl,,-26283.0,7.0,341.2,110,1.0,16.0,17.0,33.16568041084109,1125.2021416871744,4.403141361256544,1.0,0.0
194,81,194Tl,m,-26677.0,4.0,192.07,113,1.0,13.0,14.0,33.51206218930888,1119.3719741583589,5.278350515463917,1.0,1.0
185,81,185Tl,m,-19303.0,21.0,184.0,104,1.0,22.0,23.0,32.46742297798574,1137.2373021478252,2.8594594594594596,1.0,0.0
187,81,187Tl,,-22445.0,8.0,299.33,106,1.0,20.0,21.0,32.70100281537152,1133.1684398053874,3.342245989304813,1.0,0.0
209,81,209Tl,m,-12417.0,6.0,323.81,128,1.0,2.0,3.0,35.21795958518306,1091.9252541243363,10.569377990430622,1.0,0.0
210,81,210Tl,,-9247.0,12.0,62.5,129,1.0,3.0,4.0,35.33020818053945,1090.1892809995034,10.971428571428572,1.0,1.0
193,81,193Tl,,-27477.0,7.0,365.2,112,1.0,14.0,15.0,33.39680130004011,1121.3019296593782,4.979274611398964,1.0,0.0
195,81,195Tl,m,-27672.0,11.0,383.66,114,1.0,12.0,13.0,33.62712520483358,1117.4552375760086,5.584615384615384,1.0,0.0
204,82,204Pb,,-25109.8,1.1,899.165,122,0.0,4.0,4.0,34.65400589606056,1128.293662557031,7.8431372549019605,0.0,0.0
192,82,192Pb,,-22552.0,6.0,768.84,110,0.0,16.0,16.0,33.28134116883046,1151.326396059229,4.083333333333333,0.0,0.0
200,82,200Pb,,-26251.0,10.0,1026.61,118,0.0,8.0,8.0,34.19951893353393,1135.7660237826624,6.48,0.0,0.0
187,82,187Pb,,-14987.0,5.0,33.0,105,0.0,21.0,21.0,32.70100281537152,1161.4976508005223,2.828877005347594,0.0,1.0
214,82,214Pb,,-183.0,2.0,835.0,132,0.0,6.0,6.0,35.77743342332243,1110.4379102696619,11.682242990654206,0.0,0.0
183,82,183Pb,m,-7486.0,28.0,97.0,101,0.0,19.0,19.0,32.232999873805014,1169.8993724689233,1.9726775956284153,0.0,1.0
201,82,201Pb,m,-24642.0,14.0,88.5,119,0.0,7.0,7.0,34.3134225418098,1133.8793657845808,6.810945273631841,0.0,1.0
188,82,188Pb,,-17811.0,10.0,591.0,106,0.0,20.0,20.0,32.817480272024206,1159.4345955680044,3.0638297872340425,0.0,0.0
190,82,190Pb,,-20417.0,13.0,658.0,108,0.0,18.0,18.0,33.0498176243004,1155.3520455821226,3.557894736842105,0.0,0.0
203,82,203Pb,,-24786.0,7.0,126.5,121,0.0,5.0,5.0,34.540664785434856,1130.1433276101397,7.4926108374384235,0.0,1.0
202,82,202Pb,p,-20640.0,50.0,960.67,120,0.0,6.0,6.0,34.42713741084797,1132.0051815982786,7.148514851485149,0.0,0.0
189,82,189Pb,n,-15369.0,15.0,40.0,107,0.0,19.0,19.0,32.93375139020674,1157.3861202844084,3.306878306878307,0.0,1.0
191,82,191Pb,m,-20234.0,8.0,597.0,109,0.0,17.0,17.0,33.16568041084109,1153.3321952293536,3.816753926701571,0.0,1.0
216,82,216Pb,m,9020.0,200.0,887.0,134,0.0,8.0,8.0,35.99999999999999,1107.0000000000002,12.518518518518519,0.0,0.0
205,82,205Pb,,-23770.2,1.1,2.329,123,0.0,3.0,3.0,34.76716195915227,1126.456047476534,8.2,0.0,1.0
206,82,206Pb,n,-19758.2,1.3,803.054,124,0.0,2.0,2.0,34.880134177302764,1124.630345658471,8.563106796116505,0.0,0.0
195,82,195Pb,n,-21979.0,5.0,134.52,113,0.0,13.0,13.0,33.62712520483358,1145.3916185154087,4.9282051282051285,0.0,1.0
198,82,198Pb,p,-23245.0,9.0,1063.5,116,0.0,10.0,10.0,33.97114044720589,1139.577347728998,5.838383838383838,0.0,0.0
186,82,186Pb,,-14681.0,11.0,536.0,104,0.0,22.0,22.0,32.584317547703584,1163.5754685583188,2.6021505376344085,0.0,0.0
194,82,194Pb,,-24208.0,17.0,930.7,112,0.0,14.0,14.0,33.51206218930888,1147.3562735123178,4.639175257731959,0.0,0.0
197,82,197Pb,m,-24426.0,5.0,84.88,115,0.0,11.0,11.0,33.856663005926926,1141.5023131236887,5.527918781725888,0.0,1.0
182,82,182Pb,,-6825.0,12.0,888.3,100,0.0,18.0,18.0,32.11546826178415,1172.0381329382988,1.7802197802197801,0.0,0.0
210,82,210Pb,,-14728.4,1.4,799.7,128,0.0,2.0,2.0,35.33020818053945,1117.444013024491,10.076190476190476,0.0,0.0
211,82,211Pb,m,-8774.0,23.0,438.9,129,0.0,3.0,3.0,35.44227874406976,1115.6759024555045,10.469194312796208,0.0,1.0
207,82,207Pb,,-22452.0,1.1,569.6982,125,0.0,1.0,1.0,34.992923739494074,1122.8164225976798,8.932367149758454,0.0,1.0
212,82,212Pb,m,-6213.9,2.7,804.9,130,0.0,4.0,4.0,35.55417239989791,1113.9189296232169,10.867924528301886,0.0,0.0
196,82,196Pb,,-25348.0,8.0,1049.2,114,0.0,12.0,12.0,33.74199169845321,1143.440351332277,5.224489795918367,0.0,0.0
208,82,208Pb,m,-16853.3,1.1,2614.522,126,0.0,0.0,0.0,35.105531821316504,1121.0141459480014,9.307692307692308,0.0,0.0
213,82,213Pb,m,-1873.0,7.0,675.0,131,0.0,5.0,5.0,35.665890259784945,1112.1729723262522,11.272300469483568,0.0,1.0
184,82,184Pb,,-11052.0,13.0,570.0,102,0.0,20.0,20.0,32.35031759636025,1167.776138451222,2.1739130434782608,0.0,0.0
180,82,180Pb,,-1941.0,12.0,1168.0,98,0.0,16.0,16.0,31.879757075478327,1176.3630360851505,1.4222222222222223,0.0,0.0
209,82,209Pb,,-17614.6,1.7,778.89,127,0.0,1.0,1.0,35.21795958518306,1119.2233854774447,9.688995215311005,0.0,1.0
210,83,210Bi,m,-14520.6,1.4,46.538999999999994,127,1.0,1.0,2.0,35.33020818053945,1145.0352232226264,9.219047619047618,1.0,1.0
209,83,209Bi,,-18258.6,1.4,896.28,126,1.0,0.0,1.0,35.21795958518306,1146.8585307978756,8.84688995215311,1.0,0.0
208,83,208Bi,m,-17299.1,2.3,63.02,125,1.0,1.0,2.0,35.105531821316504,1148.6935075763472,8.48076923076923,1.0,1.0
211,83,211Bi,m,-10602.0,11.0,404.866,128,1.0,2.0,3.0,35.44227874406976,1143.223455602554,9.597156398104266,1.0,0.0
203,83,203Bi,m,-20427.0,13.0,883.35,120,1.0,6.0,7.0,34.540664785434856,1158.048101131378,6.74384236453202,1.0,0.0
205,83,205Bi,,-21066.0,5.0,795.89,122,1.0,4.0,5.0,34.76716195915227,1154.2697770438558,7.419512195121952,1.0,0.0
214,83,214Bi,,-1201.0,11.0,53.226000000000006,131,1.0,5.0,6.0,35.77743342332243,1137.8561302763203,10.766355140186915,1.0,1.0
213,83,213Bi,m,-3879.0,22.0,257.86,130,1.0,4.0,5.0,35.665890259784945,1139.6340333713447,10.370892018779342,1.0,0.0
215,83,215Bi,,1629.0,6.0,183.5,132,1.0,6.0,7.0,35.8888029781218,1136.0892700888235,11.167441860465116,1.0,0.0
212,83,212Bi,n,-6639.0,30.0,115.18299999999999,129,1.0,3.0,4.0,35.55417239989791,1141.4231007250246,9.981132075471699,1.0,1.0
204,83,204Bi,n,-17813.0,9.0,5.55,121,1.0,5.0,6.0,34.65400589606056,1156.1527653362168,7.078431372549019,1.0,1.0
206,83,206Bi,,-20028.0,8.0,59.897,123,1.0,3.0,4.0,34.880134177302764,1152.3989961685566,7.766990291262136,1.0,1.0
217,83,217Bi,,8730.0,18.0,744.0,134,1.0,8.0,9.0,36.1110255531613,1132.5882023724232,11.986175115207374,1.0,0.0
207,83,207Bi,,-20054.6,2.4,669.77,124,1.0,2.0,3.0,34.992923739494074,1150.5402848840422,8.120772946859903,1.0,0.0
201,83,201Bi,q,-18648.0,26.0,846.35,118,1.0,8.0,9.0,34.3134225418098,1161.8763871619778,6.0945273631840795,1.0,0.0
199,83,199Bi,p,-18250.0,25.0,667.0,116,1.0,10.0,11.0,34.08542532669918,1165.7558028819835,5.472361809045226,1.0,0.0
187,83,187Bi,n,-6131.0,10.0,63.0,104,1.0,22.0,23.0,32.70100281537152,1190.1766051412758,2.358288770053476,1.0,0.0
193,83,193Bi,,-15885.0,8.0,278.44,110,1.0,16.0,17.0,33.39680130004011,1177.7131069848344,3.77720207253886,1.0,0.0
195,83,195Bi,p,-15410.0,5.0,401.0,112,1.0,14.0,15.0,33.62712520483358,1173.6728930466534,4.312820512820513,1.0,0.0
194,83,194Bi,n,-15860.0,5.0,145.0,111,1.0,15.0,16.0,33.51206218930888,1175.6860580434861,4.041237113402062,1.0,1.0
192,83,192Bi,m,-13398.0,9.0,147.0,109,1.0,17.0,18.0,33.28134116883046,1179.754208307605,3.5208333333333335,1.0,1.0
188,83,188Bi,,-7195.0,11.0,65.0,105,1.0,21.0,22.0,32.817480272024206,1188.0626102733872,2.574468085106383,1.0,1.0
196,83,196Bi,,-18009.0,24.0,158.3,113,1.0,13.0,14.0,33.74199169845321,1171.6734464269011,4.591836734693878,1.0,1.0
190,83,190Bi,p,-10200.0,50.0,45.0,107,1.0,19.0,20.0,33.0498176243004,1183.8792565841504,3.031578947368421,1.0,1.0
202,83,202Bi,,-20751.0,14.0,7.0,119,1.0,7.0,8.0,34.42713741084797,1159.9559268229275,6.415841584158416,1.0,1.0
197,83,197Bi,m,-19155.0,8.0,500.0,114,1.0,12.0,13.0,33.856663005926926,1169.6875554230392,4.878172588832487,1.0,0.0
189,83,189Bi,n,-9707.0,21.0,99.6,106,1.0,20.0,21.0,32.93375139020674,1185.9635553531593,2.798941798941799,1.0,0.0
191,83,191Bi,p,-11364.0,26.0,148.7,108,1.0,18.0,19.0,33.16568041084109,1181.809533383165,3.2722513089005236,1.0,0.0
207,84,207Po,n,-16031.0,7.0,68.557,123,2.0,3.0,5.0,34.992923739494074,1178.6022430519456,7.3478260869565215,0.0,1.0
210,84,210Po,m,-14396.1,1.1,1181.3980000000001,126,2.0,0.0,2.0,35.33020818053945,1172.9629115939101,8.4,0.0,0.0
209,84,209Po,m,-12100.6,1.8,544.98,125,2.0,1.0,3.0,35.21795958518306,1174.8306900856285,8.043062200956937,0.0,1.0
196,84,196Po,,-13469.0,5.0,463.12,112,2.0,14.0,16.0,33.74199169845321,1200.2508475592647,4.0,0.0,0.0
208,84,208Po,,-17469.2,1.7,686.5260000000002,124,2.0,2.0,4.0,35.105531821316504,1176.7104223952824,7.6923076923076925,0.0,0.0
195,84,195Po,m,-10968.0,7.0,200.0,111,2.0,15.0,17.0,33.62712520483358,1202.2990611697426,3.7384615384615385,0.0,1.0
193,84,193Po,m,-8225.0,15.0,100.0,109,2.0,17.0,19.0,33.39680130004011,1206.4378169112938,3.238341968911917,0.0,1.0
194,84,194Po,m,-8692.0,13.0,319.31,110,2.0,16.0,18.0,33.51206218930888,1204.3613277518639,3.484536082474227,0.0,0.0
191,84,191Po,m,-5008.0,12.0,40.0,107,2.0,19.0,21.0,33.16568041084109,1210.6341561486079,2.769633507853403,0.0,1.0
217,84,217Po,,5883.0,7.0,254.1,133,2.0,7.0,9.0,36.1110255531613,1160.2123048693115,11.064516129032258,0.0,1.0
218,84,218Po,,8356.7,2.0,509.7,134,2.0,8.0,10.0,36.22188069037562,1158.4355604279767,11.46788990825688,0.0,0.0
189,84,189Po,,-1422.0,22.0,194.0,105,2.0,21.0,23.0,32.93375139020674,1214.8894957276266,2.3333333333333335,0.0,1.0
216,84,216Po,,1782.3,1.8,549.76,132,2.0,6.0,8.0,35.99999999999999,1162.0000000000002,10.666666666666666,0.0,0.0
190,84,190Po,,-4563.0,13.0,234.1,106,2.0,20.0,22.0,33.0498176243004,1212.754360403276,2.5473684210526315,0.0,0.0
215,84,215Po,,-541.8,2.1,271.228,131,2.0,5.0,7.0,35.8888029781218,1163.798764481234,10.274418604651164,0.0,1.0
192,84,192Po,,-8066.0,11.0,262.0,108,2.0,18.0,20.0,33.28134116883046,1208.5287011931564,3.0,0.0,0.0
211,84,211Po,,-12432.5,1.3,687.2,127,2.0,1.0,3.0,35.44227874406976,1171.1069545196895,8.763033175355451,0.0,1.0
212,84,212Po,,-10369.4,1.2,727.33,128,2.0,2.0,4.0,35.55417239989791,1169.2626885475863,9.132075471698114,0.0,0.0
197,84,197Po,,-13393.0,10.0,130.0,113,2.0,13.0,15.0,33.856663005926926,1198.2165201894547,4.269035532994923,0.0,1.0
213,84,213Po,,-6654.0,3.0,292.805,129,2.0,3.0,5.0,35.665890259784945,1167.4299854047922,9.507042253521126,0.0,1.0
214,84,214Po,,-4470.0,1.4,609.317,130,2.0,4.0,6.0,35.77743342332243,1165.6087188196452,9.88785046728972,0.0,0.0
199,84,199Po,m,-14927.0,5.0,72.0,115,2.0,11.0,13.0,34.08542532669918,1194.1888712449586,4.8291457286432165,0.0,1.0
198,84,198Po,m,-12907.0,17.0,604.94,114,2.0,12.0,14.0,33.97114044720589,1196.1959151410076,4.545454545454546,0.0,0.0
200,84,200Po,n,-14125.0,11.0,665.9,116,2.0,10.0,12.0,34.19951893353393,1192.1952300229934,5.12,0.0,0.0
203,84,203Po,,-17311.0,5.0,62.51,119,2.0,7.0,9.0,34.540664785434856,1186.2931767687285,6.0344827586206895,0.0,1.0
204,84,204Po,,-18341.0,10.0,684.341,120,2.0,6.0,8.0,34.65400589606056,1184.3516132712466,6.352941176470588,0.0,0.0
206,84,206Po,,-18189.0,4.0,700.66,122,2.0,4.0,6.0,34.880134177302764,1180.5062887580336,7.009708737864078,0.0,0.0
202,84,202Po,m,-16230.0,15.0,677.2,118,2.0,8.0,10.0,34.42713741084797,1188.2475347942184,5.7227722772277225,0.0,0.0
205,84,205Po,,-17521.0,10.0,143.166,121,2.0,5.0,7.0,34.76716195915227,1182.4226984351694,6.678048780487805,0.0,1.0
201,84,201Po,m,-16097.0,5.0,6.3,117,2.0,9.0,11.0,34.3134225418098,1190.214835629343,5.417910447761194,0.0,1.0
219,85,219At,,10396.0,3.0,58.9,134,3.0,8.0,11.0,36.33256645315319,1184.5412076507482,10.963470319634704,1.0,0.0
211,85,211At,m,-6832.7,2.7,674.11,126,3.0,0.0,3.0,35.44227874406976,1199.3263992069108,7.966824644549763,1.0,0.0
210,85,210At,n,-7944.0,8.0,72.65,125,3.0,1.0,4.0,35.33020818053945,1201.2270781383418,7.619047619047619,1.0,1.0
193,85,193At,n,-25.0,21.0,5.0,108,3.0,18.0,21.0,33.39680130004011,1235.5086076802406,2.7409326424870466,1.0,0.0
203,85,203At,,-12163.0,11.0,221.4,118,3.0,8.0,11.0,34.540664785434856,1214.878554522192,5.364532019704433,1.0,0.0
212,85,212At,,-8628.1,2.4,54.99,127,3.0,1.0,4.0,35.55417239989791,1197.4376930909016,8.320754716981131,1.0,1.0
201,85,201At,,-10789.0,8.0,634.9,116,3.0,10.0,13.0,34.3134225418098,1218.8947111866767,4.781094527363184,1.0,0.0
215,85,215At,,-1257.0,7.0,169.88,130,3.0,4.0,7.0,35.8888029781218,1191.8421082036732,9.418604651162791,1.0,0.0
214,85,214At,n,-3147.0,5.0,59.0,129,3.0,3.0,6.0,35.77743342332243,1193.6956758996366,9.046728971962617,1.0,1.0
200,85,200At,n,-8644.0,25.0,112.0,115,3.0,11.0,14.0,34.19951893353393,1220.9228259271617,4.5,1.0,1.0
191,85,191At,m,3922.0,18.0,55.0,106,3.0,20.0,23.0,33.16568041084109,1239.806063525683,2.3089005235602094,1.0,0.0
216,85,216At,,2257.0,4.0,44.59,131,3.0,5.0,8.0,35.99999999999999,1190.0000000000002,9.796296296296296,1.0,1.0
213,85,213At,n,-3582.0,27.0,340.5,128,3.0,2.0,5.0,35.665890259784945,1195.5608284265943,8.68075117370892,1.0,0.0
204,85,204At,,-11875.0,23.0,587.3,119,3.0,7.0,10.0,34.65400589606056,1212.89020636212,5.666666666666667,1.0,1.0
217,85,217At,,4395.0,5.0,100.13,132,3.0,6.0,9.0,36.1110255531613,1188.1692278782107,10.179723502304148,1.0,0.0
205,85,205At,,-12985.0,12.0,265.05,120,3.0,6.0,9.0,34.76716195915227,1210.9148116504746,5.975609756097561,1.0,0.0
207,85,207At,,-13227.0,12.0,344.55,122,3.0,4.0,7.0,34.992923739494074,1207.0022971013902,6.613526570048309,1.0,0.0
209,85,209At,m,-10455.0,5.0,408.37,124,3.0,2.0,5.0,35.21795958518306,1203.1398633407039,7.277511961722488,1.0,0.0
195,85,195At,m,-3441.0,8.0,33.0,110,3.0,16.0,19.0,33.62712520483358,1231.270122884676,3.2051282051282053,1.0,0.0
196,85,196At,,-3910.0,30.0,157.9,111,3.0,15.0,18.0,33.74199169845321,1229.1725547293674,3.4489795918367347,1.0,1.0
208,85,208At,,-12470.0,9.0,23.526999999999997,123,3.0,3.0,6.0,35.105531821316504,1205.0648904048073,6.9423076923076925,1.0,1.0
197,85,197At,,-6355.0,8.0,52.0,112,3.0,14.0,17.0,33.856663005926926,1227.0892074229355,3.700507614213198,1.0,0.0
217,86,217Rn,,3659.0,4.0,88.89,131,4.0,5.0,9.0,36.1110255531613,1216.4589713991204,9.331797235023041,0.0,1.0
218,86,218Rn,,5217.4,2.3,324.32,132,4.0,6.0,10.0,36.22188069037562,1214.59609103966,9.706422018348624,0.0,0.0
204,86,204Rn,,-7970.0,7.0,542.9,118,4.0,8.0,12.0,34.65400589606056,1241.7685446088371,5.019607843137255,0.0,0.0
203,86,203Rn,m,-5822.0,5.0,362.0,117,4.0,9.0,13.0,34.540664785434856,1243.804234391768,4.733990147783251,0.0,1.0
198,86,198Rn,,-1230.0,13.0,339.0,112,4.0,14.0,18.0,33.97114044720589,1254.1870538842177,3.414141414141414,0.0,0.0
205,86,205Rn,m,-7053.0,5.0,31.4,119,4.0,7.0,11.0,34.76716195915227,1239.7461166897717,5.31219512195122,0.0,1.0
213,86,213Rn,n,-3491.0,10.0,704.9,127,4.0,1.0,5.0,35.665890259784945,1224.0265624367514,7.892018779342723,0.0,1.0
202,86,202Rn,,-6275.0,18.0,504.0,116,4.0,10.0,14.0,34.42713741084797,1245.8533389767263,4.455445544554456,0.0,0.0
215,86,215Rn,,-1169.0,6.0,213.97,129,4.0,3.0,7.0,35.8888029781218,1220.2193012561418,8.6,0.0,1.0
214,86,214Rn,m,275.0,9.0,694.7,128,4.0,2.0,6.0,35.77743342332243,1222.1170015162947,8.242990654205608,0.0,0.0
206,86,206Rn,,-9133.0,9.0,575.3,120,4.0,6.0,10.0,34.880134177302764,1237.7368001751615,5.611650485436893,0.0,0.0
200,86,200Rn,m,-1680.0,21.0,432.6,114,4.0,12.0,16.0,34.19951893353393,1249.9924170206657,3.92,0.0,0.0
207,86,207Rn,,-8635.0,5.0,120.03,121,4.0,5.0,9.0,34.992923739494074,1235.7404470323756,5.917874396135265,0.0,1.0
216,86,216Rn,,253.0,6.0,461.4,130,4.0,4.0,8.0,35.99999999999999,1218.3333333333335,8.962962962962964,0.0,0.0
212,86,212Rn,q,-80.0,3.0,1273.7,126,4.0,0.0,4.0,35.55417239989791,1225.9481143549706,7.547169811320755,0.0,0.0
195,86,195Rn,,5050.0,50.0,59.0,109,4.0,17.0,21.0,33.62712520483358,1260.5860781914541,2.712820512820513,0.0,1.0
199,86,199Rn,m,-1340.0,8.0,180.0,113,4.0,13.0,17.0,34.08542532669918,1252.0827092370407,3.663316582914573,0.0,1.0
222,86,222Rn,,16372.0,1.9,186.21099999999998,136,4.0,10.0,14.0,36.66361774464523,1207.256962672778,11.26126126126126,0.0,0.0
209,86,209Rn,,-8941.0,10.0,110.25,123,4.0,3.0,7.0,35.21795958518306,1231.7860505631018,6.55023923444976,0.0,1.0
220,86,220Rn,,10612.0,1.8,240.986,134,4.0,8.0,12.0,36.44308387191581,1210.9042868350211,10.472727272727273,0.0,0.0
210,86,210Rn,p,-3090.0,30.0,643.9,124,4.0,2.0,6.0,35.33020818053945,1229.8277228559211,6.876190476190477,0.0,0.0
221,86,221Rn,,14471.0,6.0,30.0,135,4.0,9.0,13.0,36.553433966164725,1209.0751234962183,10.864253393665159,0.0,1.0
211,86,211Rn,,-8755.0,7.0,539.9,125,4.0,1.0,5.0,35.44227874406976,1227.8817896642183,7.208530805687204,0.0,1.0
219,86,219Rn,,8829.3,2.1,4.413,133,4.0,7.0,11.0,36.33256645315319,1212.7445697376709,10.08675799086758,0.0,1.0
208,86,208Rn,,-9655.0,10.0,635.8,122,4.0,4.0,8.0,35.105531821316504,1233.7569116049217,6.230769230769231,0.0,0.0
221,87,221Fr,,13277.0,5.0,26.0,134,5.0,8.0,13.0,36.553433966164725,1237.5239499314234,9.995475113122172,1.0,0.0
215,87,215Fr,,318.0,7.0,670.34,128,5.0,2.0,7.0,35.8888029781218,1248.9303436386392,7.818604651162791,1.0,0.0
225,87,225Fr,,23821.0,12.0,28.545,138,5.0,12.0,17.0,36.993181114957046,1230.1465826760386,11.56,1.0,0.0
223,87,223Fr,,18382.3,1.9,12.882,136,5.0,10.0,15.0,36.77363620550805,1233.8132111641762,10.766816143497758,1.0,0.0
220,87,220Fr,,11482.0,4.0,6.92,133,5.0,7.0,12.0,36.44308387191581,1239.39615240761,9.618181818181819,1.0,1.0
219,87,219Fr,,8617.0,7.0,15.0,132,5.0,6.0,11.0,36.33256645315319,1241.2797360844395,9.246575342465754,1.0,0.0
203,87,203Fr,,876.0,6.0,161.9,116,5.0,10.0,15.0,34.540664785434856,1273.0702163774565,4.142857142857143,1.0,0.0
216,87,216Fr,m,3190.0,6.0,133.3,129,5.0,3.0,8.0,35.99999999999999,1247.0000000000002,8.166666666666666,1.0,1.0
217,87,217Fr,,4315.0,7.0,210.0,130,5.0,4.0,9.0,36.1110255531613,1245.081535432041,8.52073732718894,1.0,0.0
222,87,222Fr,,16378.0,7.0,40.0,135,5.0,9.0,14.0,36.66361774464523,1235.6630088533138,10.378378378378379,1.0,1.0
227,87,227Fr,,29682.0,6.0,2.74,140,5.0,14.0,19.0,37.21207647376352,1226.5231549634304,12.374449339207048,1.0,0.0
209,87,209Fr,,-3782.0,12.0,606.06,122,5.0,4.0,9.0,35.21795958518306,1260.7692517528217,5.861244019138756,1.0,0.0
207,87,207Fr,,-2849.0,18.0,599.6,120,5.0,6.0,11.0,34.992923739494074,1264.8166928449023,5.260869565217392,1.0,0.0
211,87,211Fr,n,517.0,12.0,395.82,124,5.0,2.0,7.0,35.44227874406976,1256.7731258916117,6.488151658767772,1.0,0.0
213,87,213Fr,p,4541.0,5.0,498.0,126,5.0,0.0,5.0,35.665890259784945,1252.827187435263,7.140845070422535,1.0,0.0
205,87,205Fr,n,-701.0,10.0,209.0,118,5.0,8.0,13.0,34.76716195915227,1268.9166135530604,4.68780487804878,1.0,0.0
204,87,204Fr,,607.0,25.0,41.0,117,5.0,9.0,14.0,34.65400589606056,1270.986628011398,4.411764705882353,1.0,1.0
